isChapter, link, compareLink, text, isChildLink, similarityRatio, containsChapter, endsWithNumber
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-112,chapter/return-of-immortal-emperor/chapter-112,#112 - Chapter 11210-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-111,chapter/return-of-immortal-emperor/chapter-111,#111 - Chapter 11110-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-110,chapter/return-of-immortal-emperor/chapter-110,#110 - Chapter 11010-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-109,chapter/return-of-immortal-emperor/chapter-109,#109 - Chapter 10910-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-108,chapter/return-of-immortal-emperor/chapter-108,#108 - Chapter 10810-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-107,chapter/return-of-immortal-emperor/chapter-107,#107 - Chapter 10710-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-106,chapter/return-of-immortal-emperor/chapter-106,#106 - Chapter 10610-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-105,chapter/return-of-immortal-emperor/chapter-105,#105 - Chapter 10510-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-104,chapter/return-of-immortal-emperor/chapter-104,#104 - Chapter 10410-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-103,chapter/return-of-immortal-emperor/chapter-103,#103 - Chapter 10310-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-102,chapter/return-of-immortal-emperor/chapter-102,#102 - Chapter 10210-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-101,chapter/return-of-immortal-emperor/chapter-101,#101 - Chapter 10110-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-100,chapter/return-of-immortal-emperor/chapter-100,#100 - Chapter 10010-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-99,chapter/return-of-immortal-emperor/chapter-99,#99 - Chapter 9910-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-98,chapter/return-of-immortal-emperor/chapter-98,#98 - Chapter 9810-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-97,chapter/return-of-immortal-emperor/chapter-97,#97 - Chapter 9710-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-96,chapter/return-of-immortal-emperor/chapter-96,#96 - Chapter 9610-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-95,chapter/return-of-immortal-emperor/chapter-95,#95 - Chapter 9510-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-94,chapter/return-of-immortal-emperor/chapter-94,#94 - Chapter 9410-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-93,chapter/return-of-immortal-emperor/chapter-93,#93 - Chapter 9310-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-92,chapter/return-of-immortal-emperor/chapter-92,#92 - Chapter 9210-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-91,chapter/return-of-immortal-emperor/chapter-91,#91 - Chapter 9110-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-90,chapter/return-of-immortal-emperor/chapter-90,#90 - Chapter 9010-06-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-89,chapter/return-of-immortal-emperor/chapter-89,#89 - Chapter 8910-03-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-88,chapter/return-of-immortal-emperor/chapter-88,#88 - Chapter 8809-29-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-87,chapter/return-of-immortal-emperor/chapter-87,#87 - Chapter 8709-27-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-86,chapter/return-of-immortal-emperor/chapter-86,#86 - Chapter 8609-23-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-85,chapter/return-of-immortal-emperor/chapter-85,#85 - Chapter 8509-20-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-84,chapter/return-of-immortal-emperor/chapter-84,#84 - Chapter 8409-17-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-83,chapter/return-of-immortal-emperor/chapter-83,#83 - Chapter 8309-14-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-82,chapter/return-of-immortal-emperor/chapter-82,#82 - Chapter 8209-10-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-81,chapter/return-of-immortal-emperor/chapter-81,#81 - Chapter 8109-08-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-80,chapter/return-of-immortal-emperor/chapter-80,#80 - Chapter 8009-05-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-79,chapter/return-of-immortal-emperor/chapter-79,#79 - Chapter 7909-02-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-78,chapter/return-of-immortal-emperor/chapter-78,#78 - Chapter 7808-31-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-77,chapter/return-of-immortal-emperor/chapter-77,#77 - Chapter 7708-28-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-76,chapter/return-of-immortal-emperor/chapter-76,#76 - Chapter 7608-25-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-75,chapter/return-of-immortal-emperor/chapter-75,#75 - Chapter 7508-23-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-74,chapter/return-of-immortal-emperor/chapter-74,#74 - Chapter 7408-20-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-73,chapter/return-of-immortal-emperor/chapter-73,#73 - Chapter 7308-16-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-72,chapter/return-of-immortal-emperor/chapter-72,#72 - Chapter 7208-12-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-71,chapter/return-of-immortal-emperor/chapter-71,#71 - Chapter 7108-12-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-70,chapter/return-of-immortal-emperor/chapter-70,#70 - Chapter 7008-09-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-69,chapter/return-of-immortal-emperor/chapter-69,#69 - Chapter 6908-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-68,chapter/return-of-immortal-emperor/chapter-68,#68 - Chapter 6808-04-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-67,chapter/return-of-immortal-emperor/chapter-67,#67 - Chapter 6708-02-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-66,chapter/return-of-immortal-emperor/chapter-66,#66 - Chapter 6607-31-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-65,chapter/return-of-immortal-emperor/chapter-65,#65 - Chapter 6507-29-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-64,chapter/return-of-immortal-emperor/chapter-64,#64 - Chapter 6407-26-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-63,chapter/return-of-immortal-emperor/chapter-63,#63 - Chapter 6307-23-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-62,chapter/return-of-immortal-emperor/chapter-62,#62 - Chapter 6207-20-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-61,chapter/return-of-immortal-emperor/chapter-61,#61 - Chapter 6107-18-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-60,chapter/return-of-immortal-emperor/chapter-60,#60 - Chapter 6007-18-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-59,chapter/return-of-immortal-emperor/chapter-59,#59 - Chapter 5907-08-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-58,chapter/return-of-immortal-emperor/chapter-58,#58 - Chapter 5807-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-57,chapter/return-of-immortal-emperor/chapter-57,#57 - Chapter 5707-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-56,chapter/return-of-immortal-emperor/chapter-56,#56 - Chapter 5607-03-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-55,chapter/return-of-immortal-emperor/chapter-55,#55 - Chapter 5506-24-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-54,chapter/return-of-immortal-emperor/chapter-54,#54 - Chapter 5406-23-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-53,chapter/return-of-immortal-emperor/chapter-53,#53 - Chapter 5306-10-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-52,chapter/return-of-immortal-emperor/chapter-52,#52 - Chapter 5206-02-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-51,chapter/return-of-immortal-emperor/chapter-51,#51 - Chapter 5105-25-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-50,chapter/return-of-immortal-emperor/chapter-50,#50 - Chapter 5005-18-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-49,chapter/return-of-immortal-emperor/chapter-49,#49 - Chapter 4905-11-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-48,chapter/return-of-immortal-emperor/chapter-48,#48 - Chapter 4805-04-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-47,chapter/return-of-immortal-emperor/chapter-47,#47 - Chapter 4704-28-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-46,chapter/return-of-immortal-emperor/chapter-46,#46 - Chapter 4604-27-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-45,chapter/return-of-immortal-emperor/chapter-45,#45 - Chapter 4504-24-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-44,chapter/return-of-immortal-emperor/chapter-44,#44 - Chapter 4404-22-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-43,chapter/return-of-immortal-emperor/chapter-43,#43 - Chapter 4304-20-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-42,chapter/return-of-immortal-emperor/chapter-42,#42 - Chapter 4204-17-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-41,chapter/return-of-immortal-emperor/chapter-41,#41 - Chapter 4104-17-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-40,chapter/return-of-immortal-emperor/chapter-40,#40 - Chapter 4004-16-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-39,chapter/return-of-immortal-emperor/chapter-39,#39 - Chapter 3904-16-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-38,chapter/return-of-immortal-emperor/chapter-38,#38 - Chapter 3804-15-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-37,chapter/return-of-immortal-emperor/chapter-37,#37 - Chapter 3704-15-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-36,chapter/return-of-immortal-emperor/chapter-36,#36 - Chapter 3604-15-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-35,chapter/return-of-immortal-emperor/chapter-35,#35 - Chapter 3504-14-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-34,chapter/return-of-immortal-emperor/chapter-34,#34 - Chapter 3404-14-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-33,chapter/return-of-immortal-emperor/chapter-33,#33 - Chapter 3304-14-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-32,chapter/return-of-immortal-emperor/chapter-32,#32 - Chapter 3204-14-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-31,chapter/return-of-immortal-emperor/chapter-31,#31 - Chapter 3104-14-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-30,chapter/return-of-immortal-emperor/chapter-30,#30 - Chapter 3004-14-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-29,chapter/return-of-immortal-emperor/chapter-29,#29 - Chapter 2904-06-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-28,chapter/return-of-immortal-emperor/chapter-28,#28 - Chapter 2803-30-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-27,chapter/return-of-immortal-emperor/chapter-27,#27 - Chapter 2703-23-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-26,chapter/return-of-immortal-emperor/chapter-26,#26 - Chapter 2603-16-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-25,chapter/return-of-immortal-emperor/chapter-25,#25 - Chapter 2503-09-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-24,chapter/return-of-immortal-emperor/chapter-24,#24 - Chapter 2403-09-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-23,chapter/return-of-immortal-emperor/chapter-23,#23 - Chapter 2303-02-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-22,chapter/return-of-immortal-emperor/chapter-22,#22 - Chapter 2202-24-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-21,chapter/return-of-immortal-emperor/chapter-21,#21 - Chapter 2102-17-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-20,chapter/return-of-immortal-emperor/chapter-20,#20 - Chapter 2002-17-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-19,chapter/return-of-immortal-emperor/chapter-19,#19 - Chapter 1902-10-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-18,chapter/return-of-immortal-emperor/chapter-18,#18 - Chapter 1802-03-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-17,chapter/return-of-immortal-emperor/chapter-17,#17 - Chapter 1701-27-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-16,chapter/return-of-immortal-emperor/chapter-16,#16 - Chapter 1601-20-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-15,chapter/return-of-immortal-emperor/chapter-15,#15 - Chapter 1501-14-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-14,chapter/return-of-immortal-emperor/chapter-14,#14 - Ch.01401-07-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-13,chapter/return-of-immortal-emperor/chapter-13,#13 - Chapter 1301-05-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-12,chapter/return-of-immortal-emperor/chapter-12,#12 - Chapter 1201-01-2020,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-11,chapter/return-of-immortal-emperor/chapter-11,#11 - Chapter 1112-26-2019,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-10,chapter/return-of-immortal-emperor/chapter-10,#10 - Chapter 1012-25-2019,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-9,chapter/return-of-immortal-emperor/chapter-9,#9 - Chapter 912-18-2019,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-8,chapter/return-of-immortal-emperor/chapter-8,#8 - Chapter 812-10-2019,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-7,chapter/return-of-immortal-emperor/chapter-7,#7 - Chapter 712-02-2019,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-6,chapter/return-of-immortal-emperor/chapter-6,#6 - Chapter 611-26-2019,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-5,chapter/return-of-immortal-emperor/chapter-5,#5 - Chapter 511-21-2019,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-4,chapter/return-of-immortal-emperor/chapter-4,#4 - Chapter 411-20-2019,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-3,chapter/return-of-immortal-emperor/chapter-3,#3 - Chapter 311-20-2019,true,0.8103975535168195,true,true
true,https://mangahere.onl/chapter/return-of-immortal-emperor/chapter-2,chapter/return-of-immortal-emperor/chapter-2,#2 - Chapter 211-20-2019,true,0.8103975535168195,true,true
false,https://mangahere.onl/manga/spirit-sword-sovereign,manga/spirit-sword-sovereign,,false,0.024464831804281346,false,false
false,https://mangahere.onl/chapter/spirit-sword-sovereign/chapter-442,chapter/spirit-sword-sovereign/chapter-442,#442,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/kaguya-sama-wa-kokurasetai-tensai-tachi-no-renai-zunousen_102,manga/kaguya-sama-wa-kokurasetai-tensai-tachi-no-renai-zunousen_102,,false,0.03669724770642202,false,true
false,https://mangahere.onl/chapter/kaguya-sama-wa-kokurasetai-tensai-tachi-no-renai-zunousen_102/chapter-243,chapter/kaguya-sama-wa-kokurasetai-tensai-tachi-no-renai-zunousen_102/chapter-243,#243,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/a-returner-s-magic-should-be-special,manga/a-returner-s-magic-should-be-special,,false,0.03669724770642202,false,false
false,https://mangahere.onl/chapter/a-returner-s-magic-should-be-special/chapter-172,chapter/a-returner-s-magic-should-be-special/chapter-172,#172,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/hardcore-leveling-warrior,manga/hardcore-leveling-warrior,,false,0.03669724770642202,false,false
false,https://mangahere.onl/chapter/hardcore-leveling-warrior/chapter-303,chapter/hardcore-leveling-warrior/chapter-303,#303,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/martial-peak,manga/martial-peak,,false,0.03669724770642202,false,false
false,https://mangahere.onl/chapter/martial-peak/chapter-1660,chapter/martial-peak/chapter-1660,#1660,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/i-m-the-great-immortal,manga/i-m-the-great-immortal,,false,0.03669724770642202,false,false
false,https://mangahere.onl/chapter/i-m-the-great-immortal/chapter-366,chapter/i-m-the-great-immortal/chapter-366,#366,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/apotheosis,manga/apotheosis,,false,0.024464831804281346,false,false
false,https://mangahere.onl/chapter/apotheosis/chapter-837,chapter/apotheosis/chapter-837,#837,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/star-martial-god-technique,manga/star-martial-god-technique,,false,0.03669724770642202,false,false
false,https://mangahere.onl/chapter/star-martial-god-technique/chapter-498,chapter/star-martial-god-technique/chapter-498,#498,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/tales-of-demons-and-gods,manga/tales-of-demons-and-gods,,false,0.03669724770642202,false,false
false,https://mangahere.onl/chapter/tales-of-demons-and-gods/chapter-352.5,chapter/tales-of-demons-and-gods/chapter-352.5,#352.5,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/versatile-mage,manga/versatile-mage,,false,0.03669724770642202,false,false
false,https://mangahere.onl/chapter/versatile-mage/chapter-783,chapter/versatile-mage/chapter-783,#783,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/yuan-zun,manga/yuan-zun,,false,0.01529051987767584,false,false
false,https://mangahere.onl/chapter/yuan-zun/chapter-356,chapter/yuan-zun/chapter-356,#356,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/shen-yi-di-nu,manga/shen-yi-di-nu,,false,0.024464831804281346,false,false
false,https://mangahere.onl/chapter/shen-yi-di-nu/chapter-443.5,chapter/shen-yi-di-nu/chapter-443.5,#443.5,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/the-last-human,manga/the-last-human,,false,0.03669724770642202,false,false
false,https://mangahere.onl/chapter/the-last-human/chapter-394,chapter/the-last-human/chapter-394,#394,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/mairimashita-iruma-kun,manga/mairimashita-iruma-kun,,false,0.03669724770642202,false,false
false,https://mangahere.onl/chapter/mairimashita-iruma-kun/chapter-227,chapter/mairimashita-iruma-kun/chapter-227,#227,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/rebirth-of-the-urban-immortal-cultivator,manga/rebirth-of-the-urban-immortal-cultivator,,false,0.03669724770642202,false,false
false,https://mangahere.onl/chapter/rebirth-of-the-urban-immortal-cultivator/chapter-668,chapter/rebirth-of-the-urban-immortal-cultivator/chapter-668,#668,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/detective-conan_122,manga/detective-conan_122,,false,0.012232415902140673,false,true
false,https://mangahere.onl/chapter/detective-conan_122/chapter-1081,chapter/detective-conan_122/chapter-1081,#1081,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/jujutsu-kaisen,manga/jujutsu-kaisen,,false,0.01529051987767584,false,false
false,https://mangahere.onl/chapter/jujutsu-kaisen/chapter-164,chapter/jujutsu-kaisen/chapter-164,#164,false,0.8103975535168195,true,true
false,https://mangahere.onl/manga/black-clover_115,manga/black-clover_115,,false,0.012232415902140673,false,true
false,https://mangahere.onl/manga/boku-no-hero-academia_121,manga/boku-no-hero-academia_121,,false,0.012232415902140673,false,true
false,https://mangahere.onl/manga/one-piece_122,manga/one-piece_122,,false,0.012232415902140673,false,true
false,https://www.facebook.com/mangaherefun,mangaherefun,,false,0.012232415902140673,false,false
false,https://www.instagram.com/mangahub.io,mangahub.io,,false,0.012232415902140673,false,false
false,https://twitter.com/MangaHubIO,mangahubio,,false,0.012232415902140673,false,false
false,https://www.pinterest.com/mangahub,mangahub,,false,0.01529051987767584,false,false
false,https://mangahere.onl/contact,contact,Contact,false,0.0030581039755351682,false,false
false,https://mangahere.onl/terms,terms,Terms,false,0.0030581039755351682,false,false
false,https://mangahere.onl/privacy,privacy,Privacy,false,0.0030581039755351682,false,false
false,https://mangahub.io,https://mangahub.io,©mangahub.io group,false,0.0061162079510703364,false,false
false,https://mangahere.onl/user/history,user/history,Full List,false,0.0030581039755351682,false,false
false,/css/notifications.css,/css/notifications.css,,false,0.009174311926605505,false,false
false,/css/nprogress.css,/css/nprogress.css,,false,0.009174311926605505,false,false
false,https://mangapanda.onl/opensearch.xml,opensearch.xml,,false,0.007462686567164179,false,false
false,https://mangapanda.onl/manga/coffee-vanilla,manga/coffee-vanilla,,true,0.11194029850746269,false,false
false,/apple-touch-icon.png,/apple-touch-icon.png,,false,0.007462686567164179,false,false
false,/favicon-32x32.png,/favicon-32x32.png,,false,0.014925373134328358,false,true
false,/favicon-16x16.png,/favicon-16x16.png,,false,0.014925373134328358,false,true
false,/manifest.json,/manifest.json,,false,0.007462686567164179,false,false
false,/safari-pinned-tab.svg,/safari-pinned-tab.svg,,false,0.007462686567164179,false,false
false,https://fonts.googleapis.com/css?family=Roboto:400,400i,500,700,css?family=roboto:400,400i,500,700,,false,0.007462686567164179,false,true
false,/css/bootstrap.css?v=200927,/css/bootstrap.css?v=200927,,false,0.022388059701492536,false,true
false,/assets/vendors.f3db9421.chunk.js,/assets/vendors.f3db9421.chunk.js,,false,0.029850746268656716,false,true
false,/assets/client.a008a93e.js,/assets/client.a008a93e.js,,false,0.014925373134328358,false,true
false,/assets/vendors~chapter~contact~directory~home~login~manga~not-found~privacy~terms~user.c4c05cdd.chunk.js,/assets/vendors~chapter~contact~directory~home~login~manga~not-found~privacy~terms~user.c4c05cdd.chunk.js,,false,0.014925373134328358,true,true
false,/assets/vendors~chapter~manga~user.3e00107c.chunk.js,/assets/vendors~chapter~manga~user.3e00107c.chunk.js,,false,0.029850746268656716,true,true
false,/assets/vendors~chapter~manga.23f0149f.chunk.js,/assets/vendors~chapter~manga.23f0149f.chunk.js,,false,0.029850746268656716,true,true
false,/assets/contact~directory~home~login~manga~not-found~privacy~terms~user.444df516.chunk.js,/assets/contact~directory~home~login~manga~not-found~privacy~terms~user.444df516.chunk.js,,false,0.014925373134328358,false,true
false,/assets/manga.d81c8031.chunk.js,/assets/manga.d81c8031.chunk.js,,false,0.029850746268656716,false,true
false,https://c.disquscdn.com/next/embed/styles/lounge.45ce3ab7627dd20241bfd7e5b01d3737.css,next/embed/styles/lounge.45ce3ab7627dd20241bfd7e5b01d3737.css,,false,0.022388059701492536,false,true
false,https://c.disquscdn.com/next/embed/common.bundle.2f2f40d40785c9541a90e9086c8770a3.js,next/embed/common.bundle.2f2f40d40785c9541a90e9086c8770a3.js,,false,0.022388059701492536,false,true
false,https://c.disquscdn.com/next/embed/lounge.bundle.ace98c1ec418cae085455f6914352928.js,next/embed/lounge.bundle.ace98c1ec418cae085455f6914352928.js,,false,0.022388059701492536,false,true
false,https://disqus.com/next/config.js,next/config.js,,false,0.007462686567164179,false,false
